id,label,query
32191,交通,从如东洋口港经济开发区到吴圩镇的飞机票
32192,旅游,凤堰古梯田移民生态博物馆
32193,无意义/闲聊,这的人咯不上太原
32194,地址/地标,宁阳县宁阳县
32195,旅游,五佛沿寺
32196,交通,从敖吉乡到冷泉镇的高铁
32197,旅游,太阳宫
32198,交通,从红山窑乡到山门镇的高铁
32199,交通,从什集镇到岔头乡的打车
32200,地址/地标,洛杉矶城
32201,美食,乌鲁木齐鸿福酒店石榴红了套餐
32202,交通,从县城内到南楼乡的动车
32203,其他生活服务,宵边电信局
32204,电影,星轶影城
32205,住宿,陕西恒源国际酒店
32206,按摩,精油推背
32207,住宿,去医院大酒店
32208,住宿,广州广州长隆动物园附近民宿
32209,交通,从高里乡到经济发展区的高铁
32210,超市,可口可乐有单
32211,其他生活服务,要立着健身
32212,美食,丁记瘦肉
32213,交通,从刘杖子乡到桃源街道的火车
32214,美食,鲁南区道理镇外卖送吗
32215,交通,从密江乡到汤北林场的飞机票
32216,交通,从黄粮镇到古城乡的动车
32217,交通,从袁家坝街道到八卦洲街道的飞机票
32218,交通,从悦来街道到农车乡的动车票
32219,交通,从许村镇到金马镇的出租车
32220,旅游,赛里木湖
32221,交通,从五里堡街道到涝洲镇的飞机
32222,交通,从光明街道到柳屯镇的打车
32223,交通,从四合乡到大桥镇的高铁
32224,其他生活服务,京安的殿堂
32225,KTV,附近的歌友会KTV
32226,交通,从蓬街镇到菊园街道的动车票
32227,交通,从熙岭乡到石大关乡的高铁
32228,旅游,清西陵
32229,旅游,苏州摩天轮主题公园
32230,美食,铁锅鲶鱼
32231,住宿,孙远最喜欢的酒店
32232,交通,从翁墩乡到南江镇的火车票
32233,交通,从虞家河乡到灵岩街道的火车
32234,美食,老糊粥铺
32235,美食,师傅川菜馆
32236,交通,从土们岭镇到金珠西路街道的出租车
32237,交通,从梓门桥镇到沙河乡的飞机票
32238,交通,从皇台街道到县城内的动车
32239,按摩,装饰宏旭堂足浴店
32240,旅游,东方山水门票
32241,交通,从石油新城街道到永宁乡的高铁票
32242,旅游,中国北方民族园
32243,其他生活服务,鱼东良村银
32244,旅游,莫尔道嘎森林公园儿九区
32245,交通,从杜村乡到县城内的高铁
32246,交通,从和平路街道到安福县的飞机
32247,旅游,旗后炮台古迹故事馆
32248,旅游,忠义市场
32249,其他生活服务,摩托车台塔
32250,交通,从县城内到安居镇的飞机
32251,电影,凯德广场御锦城店的影院是什么影院
32252,交通,从兴平市到胜利街道的高铁
32253,地址/地标,平洲美食街
32254,交通,从邢台县到光明乡的火车
32255,交通,从游河乡到红炉镇的飞机
32256,电影,我想看最近的蜘蛛侠
32257,旅游,站前广场
32258,无意义/闲聊,汤阴子干
32259,住宿,青旅威斯登度假酒店
32260,交通,从杨家乡到旧城镇的动车
32261,无意义/闲聊,邓床石井
32262,住宿,新郑市金都厅舍酒店
32263,美食,曼狗餐馆
32264,无意义/闲聊,我啦K王P探险
32265,其他生活服务,什么什么会那个洗浴洗浴中心洗浴桑拿
32266,交通,从县城内到安香乡的动车票
32267,美食,郎一家面
32268,电影,不羡慕猪猪侠
32269,旅游,珠海长隆门票
32270,交通,从陈村镇到南大街街道的动车票
32271,交通,从横港社区到普隆乡的动车
32272,交通,从尉氏县到县城内的火车
32273,交通,从水口镇到花溪乡的火车票
32274,旅游,大庆油田乐园
32275,旅游,渤海靺鞨绣文化产业园
32276,旅游,山陕甘会馆
32277,旅游,奉国寺
32278,旅游,回心石
32279,旅游,儿童公园
32280,旅游,隋唐城遗址植物园
32281,交通,从广福街道到合水镇的飞机
32282,旅游,鹦歌岭
32283,旅游,滨河园
32284,旅游,石笋坪
32285,旅游,观音山
32286,旅游,凤凰沟
32287,旅游,三道岭煤矿
32288,旅游,河口生态游乐园
32289,旅游,麦城
32290,旅游,东浒寨风景区
32291,旅游,袖珍博物馆
32292,旅游,云台花园
32293,旅游,天都峰
32294,旅游,郑州方特旅游度假区
32295,旅游,圣容寺塔
32296,旅游,太子山国家森林公园
32297,电影,金棕榈和平影城
32298,旅游,天主教堂
32299,旅游,抱龙山凤凰岭滑雪场
32300,旅游,中国地质大学逸夫博物馆
32301,旅游,苗岭屯堡古镇
32302,旅游,古贝壳堤
32303,旅游,贺兰山原始森林
32304,旅游,白云寺景区
32305,旅游,永利音乐喷泉
32306,交通,从张家畈镇到新华农场的高铁
32307,旅游,夫子庙
32308,交通,从太乙镇到南嘴镇的动车
32309,旅游,包头博物馆
32310,旅游,都江堰景区
32311,旅游,古民居博览园
32312,交通,从汪仁镇到南长区的火车
32313,交通,从常安镇到新和镇的飞机票
32314,旅游,乌兰牧骑宫
32315,旅游,天后宫
32316,旅游,嘉峪关城市博物馆
32317,旅游,合肥非物质文化遗产园
32318,旅游,安阳天宁寺
32319,其他生活服务,南华路教育机构
32320,美食,网红千层蛋糕
32321,交通,江布拉克火车票
32322,电影,百信广场电影院
32323,电影,鹿城影院
32324,其他生活服务,重庆巴南石岗休闲钓山庄
32325,地址/地标,马尔代夫
32326,其他生活服务,附近露营的地方
32327,其他生活服务,金沙滩是什么样子的
32328,其他生活服务,老年生活
32329,其他生活服务,东瀛造型
32330,住宿,员工酒店
32331,美食,大金鲨自助餐
32332,旅游,万悦游乐世界
32333,美食,东仕戴斯旁边的四十五度吾家蒜瓣鱼
32334,旅游,看看清水湾
32335,住宿,龙城酒店
32336,交通,机票天津北京都
32337,交通,建水米轨小火车票
32338,旅游,逢简水乡
32339,旅游,敦煌历史博览园
32340,交通,鞍山到秦皇岛的火车票
32341,交通,阜阳到珠海的火车票软卧
32342,无意义/闲聊,呜呜一应
32343,美食,金博士凉面
32344,KTV,用饭银座时尚量贩KTV
32345,其他生活服务,拉维高档
32346,无意义/闲聊,你们吃完
32347,美食,顺溜削面
32348,地址/地标,县府路上
32349,其他生活服务,结婚用的活公
32350,电影,私享影吧
32351,美食,吴老大米粉
32352,美食,碳烤羊腿
32353,其他生活服务,中心医院体检套餐
32354,交通,从大石桥乡到大王店镇的高铁
32355,交通,从梅南镇到河儿口镇的高铁票
32356,住宿,高铁站附近聚餐酒店
32357,无意义/闲聊,信阳的家
32358,无意义/闲聊,付完去阳朔
32359,美食,佰怡甜品
32360,交通,阳泉到胶州的汽车票
32361,交通,从七一林场到竹亭镇的动车
32362,旅游,焦岗湖影视城
32363,交通,从五岔沟镇到固隆乡的动车票
32364,交通,从克利镇到流沙北街道的飞机票
32365,交通,从新兴县到震东乡的打车
32366,交通,从牧护关镇到太真乡的高铁
32367,交通,从兴城镇到沙井街道的打车
32368,旅游,南山风景区
32369,交通,从青年路街道到莲下镇的打车
32370,交通,从八苏木乡到凭祥镇的高铁票
32371,旅游,宿州野生动物园
32372,交通,从东城区到日星乡的出租车
32373,美食,港堡汉堡
32374,交通,从徐庄镇到大堡子镇的动车票
32375,交通,从李渡镇到青胜乡的高铁票
32376,美食,粥在哪里
32377,按摩,北京有什么足疗店
32378,交通,从杨溪乡到巴底乡的动车票
32379,交通,从县城内到复兴厂镇的飞机票
32380,交通,从县城内到惠山街道的高铁票
32381,交通,我想到北京高铁
32382,旅游,临涣镇
32383,交通,从拉法街道到乌拉特中旗的高铁票
32384,旅游,大深南海风景区
32385,旅游,仙岛公园
32386,旅游,白龙炮台
32387,旅游,亚布力虎峰岭风景区
32388,交通,从永加乡到大厂乡的打车
32389,旅游,金佛山北坡景区
32390,旅游,三江源国家公园
32391,旅游,万福公园
32392,交通,从高山堡乡到海宁市的飞机票
32393,旅游,天汉古韵-汉中历史文物展
32394,旅游,扎达布日寺
32395,美食,吉利文附近美食
32396,旅游,曲孜卡温泉
32397,交通,从垦利县到东环街道的高铁
32398,交通,从碧流河乡到富乡乡的动车票
32399,交通,从桥头乡到林和街道的高铁
32400,交通,从七台镇到克尔台乡的火车票
32401,旅游,丁玲公园
32402,旅游,海北州祁连山
32403,旅游,七星湖
32404,交通,从MALTA到康荣乡的打车
32405,交通,从原种场到卜家镇的火车
32406,旅游,莲花湖
32407,旅游,万达水上乐园
32408,旅游,扎如桥
32409,旅游,惠州怡情谷温泉度假村
32410,旅游,溆浦枫香瑶寨
32411,美食,川渝地区最火爆的小龙虾品牌
32412,旅游,黄骅港出海游
32413,旅游,黑井古镇
32414,旅游,刘伶醉酒古烧锅遗址
32415,旅游,蒲湖公园
32416,旅游,小黑湖
32417,交通,从马鸣乡到华桥乡的飞机票
32418,旅游,鹞落坪
32419,交通,从高村镇到沙河乡的高铁票
32420,旅游,龙庭公园
32421,旅游,通天峡风景区
32422,交通,从耿城镇到高头乡的动车
32423,交通,从王店乡到东平镇的高铁票
32424,交通,从库莫乡到廉村镇的动车
32425,旅游,黄山头风景旅游区
32426,交通,从华容县到三都县的火车票
32427,无意义/闲聊,刚生产上的
32428,住宿,智慧酒店
32429,其他生活服务,荣森网咖
32430,其他生活服务,真人密室逃脱
32431,无意义/闲聊,估计估计
32432,其他生活服务,陈翔六点半
32433,交通,从吉乐乡到茅栗镇的动车票
32434,无意义/闲聊,他给佳诺米克诺斯
32435,无意义/闲聊,澎湃紫霞
32436,其他生活服务,最近的是您商场在哪里
32437,住宿,南京禄口机场酒店
32438,其他生活服务,雅克雅思
32439,电影,卢米埃影城
32440,交通,从八五一零农场到大西湾乡的飞机
32441,其他生活服务,你杨梅采摘园
32442,美食,潮牛壹号
32443,美食,食肉兽烤肉小馆
32444,旅游,福溪村景区
32445,旅游,恒大海花岛旅游度假区
32446,旅游,灵隐寺
32447,旅游,新乡市博物馆
32448,旅游,乌山头水库
32449,旅游,伊吾烈士陵园
32450,旅游,马氏庄园
32451,旅游,普陀山宗教文化风景区
32452,旅游,龙门古镇
32453,旅游,和田夜市
32454,旅游,太奥幻太奇海洋馆
32455,旅游,人民公园
32456,旅游,鹧鸪山自然公园滑雪场
32457,美食,单县羊肉汤
32458,交通,从丰李镇到东营区的动车
32459,旅游,京杭大运河杭州景区
32460,住宿,查找最近的公寓和旅馆
32461,交通,从悦来镇到艳山红街道的动车票
32462,无意义/闲聊,日料未来的
32463,其他生活服务,湖心救援
32464,美食,自家黄豆烧鸭
32465,旅游,南京1912街
32466,交通,从长春镇到亭亮乡的高铁票
32467,交通,从中云街道到凤凰街道的高铁
32468,美食,杨翔豆皮儿涮牛肚
32469,美食,神经塔美食街
32470,无意义/闲聊,早晨没想
32471,交通,从龙井街道到蛟洋乡的飞机票
32472,住宿,香格里拉酒店
32473,旅游,富力红树湾湿地公园
32474,交通,从元固乡到王庙镇的火车票
32475,交通,从先锋路街道到伍家乡的打车
32476,交通,从东方红镇到南山街道的高铁票
32477,交通,从阔达乡到龙城街道的打车
32478,交通,从双塘镇到赵堡镇的高铁票
32479,交通,从横板桥乡到大河中路街道的火车票
32480,交通,从兴隆镇到资福乡的动车票
32481,旅游,沙漠公路（阿和公路）
32482,其他生活服务,绍兴城中南高速出口
32483,交通,从瓦寨镇到农六师一〇七团的高铁
32484,旅游,儒林路
32485,交通,从斯古溪乡到沙埔镇的打车
32486,交通,从楚候乡到乐安寺乡的火车票
32487,旅游,长隆欢乐世界
32488,交通,从大茂镇到陆坪镇的高铁票
32489,住宿,锦江之星
32490,无意义/闲聊,建水零二
32491,旅游,李小龙乐园
32492,交通,从古寨乡到玉麦乡的火车票
32493,住宿,塘沽滨海新区主题酒店
32494,美食,叉卷烧饼
32495,美食,想吃炸鸡
32496,无意义/闲聊,清远孙一草
32497,旅游,天津周边儿的旅游景点儿
32498,交通,从阎良区到根河市的火车
32499,交通,从东买里乡到仙鹅乡的动车
32500,无意义/闲聊,这玩意干啥啊想玩什么想吃什么
32501,交通,从跃进街道到王家乡的高铁
32502,美食,西贝莜面
32503,美食,不要我要冷面
32504,旅游,东部华侨城
32505,旅游,南城门广场
32506,电影,北京电影院
32507,旅游,玉泉山风景区
32508,交通,沈阳至合肥机票升舱多少钱
32509,电影,西大桥嘉兴影院
32510,电影,电影狮子王
32511,旅游,昌河公园
32512,旅游,万山彩虹海陆地乐园
32513,交通,去上海火车
32514,旅游,台山凤凰峡小九寨
32515,旅游,七星燕窝岭
32516,美食,驻马店土鸡面片儿
32517,交通,从谭家湾水库管养所到湘口街道的飞机票
32518,交通,从乔利乡到罗桥街道的火车票
32519,旅游,金方森林温泉
32520,交通,从宝山乡到太阳升镇的飞机票
32521,旅游,金沙滩旅游度假区
32522,旅游,石莲洞国家森林公园
32523,旅游,乌兰山
32524,旅游,哈密回王墓
32525,旅游,海南棋子湾滨海度假区
32526,交通,从都杨镇到观音镇的火车票
32527,旅游,西山石窟
32528,交通,按住试试说我要打车
32529,旅游,束河三眼井
32530,旅游,神玉岛
32531,交通,从菁城街道到澡溪乡的动车票
32532,旅游,澳门历史城区
32533,无意义/闲聊,万源那火火
32534,美食,三亚有什麽好特色小而旺店
32535,其他生活服务,周新浴缸码头
32536,无意义/闲聊,君子乡下
32537,美食,希尔顿牛排
32538,其他生活服务,满园新民
32539,美食,你下去音乐餐厅可
32540,其他生活服务,新宁电器商店在哪个地方近一点
32541,美食,迎宾路阿妈厨房
32542,美食,吉布鲁牛排
32543,美食,哈哈堡炸饼
32544,地址/地标,江汉路俊华大厦十一楼B组
32545,美食,茉莉花鸭脖
32546,美食,附近的当地特色小吃
32547,无意义/闲聊,好利於的
32548,交通,从杨公镇到薛镇镇的出租车
32549,电影,万达影城七月一日的电影
32550,无意义/闲聊,上海湾院长
32551,其他生活服务,私浴头疗
32552,其他生活服务,成长陆战队夏令营
32553,旅游,韩国六日
32554,美食,后海鸭腿饭
32555,交通,从乌兰布统旅游开发区到刘洞镇的出租车
32556,旅游,空港花田
32557,无意义/闲聊,上来海阳了
32558,美食,谢氏小锅
32559,美食,宾西牛肉
32560,旅游,儿童公园
32561,交通,从八路镇到白莲镇的动车票
32562,旅游,叶挺囚居旧址
32563,旅游,遗爱湖
32564,旅游,华阴市图书馆
32565,旅游,六峰山
32566,旅游,棋子湾
32567,旅游,莲花山旅游区
32568,旅游,乌苏里江第一塔
32569,旅游,三百山温泉
32570,旅游,萨尔浒风景区
32571,旅游,连平博物馆
32572,旅游,狮冈胜览
32573,旅游,热斯坦路
32574,旅游,佛灵湖郊野公园
32575,交通,从东方红煤矿到鄂尔多斯路街道的动车票
32576,旅游,六星街
32577,旅游,石卡雪山
32578,旅游,武侯祠
32579,旅游,山江苗寨
32580,旅游,栖龙湾温泉
32581,交通,恩施火车站到五土家
32582,旅游,洒洱风景区
32583,交通,从车王镇到步云乡的动车
32584,旅游,侯集清真寺
32585,旅游,大龙祠
32586,旅游,光雾山
32587,旅游,凤凰山
32588,旅游,白沙陨石坑
32589,旅游,薰衣草园
32590,旅游,解忧公主薰衣草园
32591,旅游,龙鼎山动物园
32592,交通,从西庄镇到沙堤乡的出租车
32593,交通,从宿城区到原州区的动车
32594,交通,从侯集镇到凤凰街道的高铁
32595,按摩,农院路的小儿推拿是哪家
32596,交通,徐生火车几点到站
32597,交通,从临淄区到克孜勒苏州林场的高铁票
32598,交通,从郢城镇到福全镇的高铁
32599,交通,从大瑶镇到浩特芒哈乡的动车票
32600,其他生活服务,潼南找个崇川的
32601,旅游,黄石水库
32602,交通,从东场镇到依格孜也尔乡的打车
